Jumlah Epoch	Jumlah Batch Size	Jumlah Neuron pada FC	Jumlah Input pada Flatten	Akurasi (%)						
8	100	2	64	12.5
8	100	2	128	100
8	100	2	256	100
8	100	2	512	100
8	100	2	1024	100
8	100	4	8	12.5
8	100	4	16	96.25
8	100	4	32	12.5
8	100	4	64	100
8	100	4	128	100
8	100	4	256	100
8	100	4	512	12.5
8	100	4	1024	100
8	100	8	8	55
8	100	8	16	12.5
8	100	8	32	100
8	100	8	64	100
8	100	8	128	12.5
8	100	8	256	12.5
8	100	8	512	100
8	100	8	1024	100
8	100	16	8	47.5
8	100	16	16	81.25
8	100	16	32	100
8	100	16	64	100
8	100	16	128	100
8	100	16	256	100
8	100	16	512	95
8	100	16	1024	100
8	100	32	8	12.5
8	100	32	16	25
8	100	32	32	62.5
8	100	32	64	71.25
8	100	32	128	100
8	100	32	256	12.5
8	100	32	512	100
8	100	32	1024	98.75
Jumlah Neuron pada FC	Jumlah Epoch	Jumlah Batch Size	Jumlah Input pada Flatten	Akurasi (%)
16	5	2	8	25
16	5	2	16	12.5
16	5	2	32	50
16	5	2	64	72.5
16	5	2	128	92.5
16	5	2	256	12.5
16	5	2	512	87.5
16	5	2	1024	100
16	5	4	8	27.5
16	5	4	16	25
16	5	4	32	58.75
16	5	4	64	47.5
16	5	4	128	37.5
16	5	4	256	60
16	5	4	512	38.75
16	5	4	1024	12.5
16	5	8	8	13.75
16	5	8	16	36.25
16	5	8	32	23.75
16	5	8	64	55
16	5	8	128	40
16	5	8	256	47.5
16	5	8	512	53.75
16	5	8	1024	61.25
16	5	16	8	12.5
16	5	16	16	40
16	5	16	32	35
16	5	16	64	12.5
16	5	16	128	48.75
16	5	16	256	37.5
16	5	16	512	50
16	5	16	1024	28.75
16	5	32	8	33.75
16	5	32	16	10
16	5	32	32	21.25
16	5	32	64	15
16	5	32	128	38.75
16	5	32	256	12.5
16	5	32	512	13.75
16	5	32	1024	47.5
16	10	2	8	17.5
16	10	2	16	53.75
16	10	2	32	100
16	10	2	64	100
16	10	2	128	100
16	10	2	256	100
16	10	2	512	12.5
16	10	2	1024	100
16	10	4	8	12.5
16	10	4	16	36.25
16	10	4	32	82.5
16	10	4	64	67.5
16	10	4	128	100
16	10	4	256	91.25
16	10	4	512	97.5
16	10	4	1024	100
16	10	8	8	35
16	10	8	16	18.75
16	10	8	32	31.25
16	10	8	64	67.5
16	10	8	128	12.5
16	10	8	256	73.75
16	10	8	512	96.25
16	10	8	1024	37.5
16	10	16	8	12.5
16	10	16	16	37.5
16	10	16	32	30
16	10	16	64	61.25
16	10	16	128	71.25
16	10	16	256	51.25
16	10	16	512	12.5
16	10	16	1024	95
16	10	32	8	12.5
16	10	32	16	12.5
16	10	32	32	38.75
16	10	32	64	47.5
16	10	32	128	46.25
16	10	32	256	33.75
16	10	32	512	50
16	10	32	1024	91.25
16	15	2	8	31.25
16	15	2	16	12.5
16	15	2	32	27.5
16	15	2	64	12.5
16	15	2	128	100
16	15	2	256	100
16	15	2	512	100
16	15	2	1024	100
16	15	4	8	38.75
16	15	4	16	12.5
16	15	4	32	71.25
16	15	4	64	98.75
16	15	4	128	12.5
16	15	4	256	100
16	15	4	512	12.5
16	15	4	1024	100
16	15	8	8	12.5
16	15	8	16	31.25
16	15	8	32	71.25
16	15	8	64	12.5
16	15	8	128	100
16	15	8	256	100
16	15	8	512	98.75
16	15	8	1024	82.5
16	15	16	8	12.5
16	15	16	16	28.75
16	15	16	32	12.5
16	15	16	64	52.5
16	15	16	128	60
16	15	16	256	60
16	15	16	512	12.5
16	15	16	1024	71.25
16	15	32	8	27.5
16	15	32	16	25
16	15	32	32	36.25
16	15	32	64	56.25
16	15	32	128	61.25
16	15	32	256	30
16	15	32	512	55
16	15	32	1024	12.5
16	20	2	8	32.5
16	20	2	16	80
16	20	2	32	100
16	20	2	64	100
16	20	2	128	100
16	20	2	256	12.5
16	20	2	512	100
16	20	2	1024	100
16	20	4	8	12.5
16	20	4	16	71.25
16	20	4	32	97.5
16	20	4	64	100
16	20	4	128	100
16	20	4	256	100
16	20	4	512	100
16	20	4	1024	12.5
16	20	8	8	32.5
16	20	8	16	12.5
16	20	8	32	85
16	20	8	64	100
16	20	8	128	12.5
16	20	8	256	90
16	20	8	512	100
16	20	8	1024	95
16	20	16	8	28.75
16	20	16	16	26.25
16	20	16	32	71.25
16	20	16	64	81.25
16	20	16	128	83.75
16	20	16	256	86.25
16	20	16	512	81.25
16	20	16	1024	80
16	20	32	8	23.75
16	20	32	16	31.25
16	20	32	32	61.25
16	20	32	64	12.5
16	20	32	128	27.5
16	20	32	256	12.5
16	20	32	512	46.25
16	20	32	1024	12.5
16	25	2	8	12.5
16	25	2	16	83.75
16	25	2	32	98.75
16	25	2	64	100
16	25	2	128	100
16	25	2	256	100
16	25	2	512	100
16	25	2	1024	100
16	25	4	8	31.25
16	25	4	16	12.5
16	25	4	32	100
16	25	4	64	100
16	25	4	128	100
16	25	4	256	12.5
16	25	4	512	100
16	25	4	1024	100
16	25	8	8	30
16	25	8	16	43.75
16	25	8	32	96.25
16	25	8	64	100
16	25	8	128	100
16	25	8	256	100
16	25	8	512	100
16	25	8	1024	100
16	25	16	8	12.5
16	25	16	16	37.5
16	25	16	32	71.25
16	25	16	64	12.5
16	25	16	128	100
16	25	16	256	75
16	25	16	512	95
16	25	16	1024	100
16	25	32	8	21.25
16	25	32	16	12.5
16	25	32	32	52.5
16	25	32	64	73.75
16	25	32	128	12.5
16	25	32	256	96.25
16	25	32	512	52.5
16	25	32	1024	85
16	30	2	8	30
16	30	2	16	98.75
16	30	2	32	100
16	30	2	64	100
16	30	2	128	12.5
16	30	2	256	100
16	30	2	512	100
16	30	2	1024	12.5
16	30	4	8	12.5
16	30	4	16	12.5
16	30	4	32	100
16	30	4	64	12.5
16	30	4	128	100
16	30	4	256	100
16	30	4	512	100
16	30	4	1024	100
16	30	8	8	40
16	30	8	16	43.75
16	30	8	32	95
16	30	8	64	12.5
16	30	8	128	100
16	30	8	256	98.75
16	30	8	512	98.75
16	30	8	1024	12.5
16	30	16	8	25
16	30	16	16	37.5
16	30	16	32	58.75
16	30	16	64	12.5
16	30	16	128	100
16	30	16	256	100
16	30	16	512	12.5
16	30	16	1024	91.25
16	30	32	8	12.5
16	30	32	16	53.75
16	30	32	32	47.5
16	30	32	64	37.5
16	30	32	128	86.25
16	30	32	256	12.5
16	30	32	512	12.5
16	30	32	1024	71.25
16	35	2	8	12.5
16	35	2	16	85
16	35	2	32	12.5
16	35	2	64	100
16	35	2	128	100
16	35	2	256	100
16	35	2	512	100
16	35	2	1024	100
16	35	4	8	27.5
16	35	4	16	95
16	35	4	32	12.5
16	35	4	64	100
16	35	4	128	100
16	35	4	256	100
16	35	4	512	100
16	35	4	1024	100
16	35	8	8	36.25
16	35	8	16	52.5
16	35	8	32	100
16	35	8	64	100
16	35	8	128	100
16	35	8	256	100
16	35	8	512	100
16	35	8	1024	100
16	35	16	8	12.5
16	35	16	16	12.5
16	35	16	32	88.75
16	35	16	64	98.75
16	35	16	128	98.75
16	35	16	256	91.25
16	35	16	512	100
16	35	16	1024	100
16	35	32	8	23.75
16	35	32	16	26.25
16	35	32	32	46.25
16	35	32	64	12.5
16	35	32	128	96.25
16	35	32	256	47.5
16	35	32	512	12.5
16	35	32	1024	98.75
16	40	2	8	46.25
16	40	2	16	63.75
16	40	2	32	100
16	40	2	64	100
16	40	2	128	100
16	40	2	256	12.5
16	40	2	512	100
16	40	2	1024	100
16	40	4	8	51.25
16	40	4	16	86.25
16	40	4	32	100
16	40	4	64	100
16	40	4	128	100
16	40	4	256	100
16	40	4	512	100
16	40	4	1024	12.5
16	40	8	8	51.25
16	40	8	16	96.25
16	40	8	32	100
16	40	8	64	100
16	40	8	128	100
16	40	8	256	100
16	40	8	512	100
16	40	8	1024	100
16	40	16	8	31.25
16	40	16	16	67.5
16	40	16	32	100
16	40	16	64	12.5
16	40	16	128	98.75
16	40	16	256	100
16	40	16	512	100
16	40	16	1024	100
16	40	32	8	35
16	40	32	16	35
16	40	32	32	61.25
16	40	32	64	75
16	40	32	128	100
16	40	32	256	36.25
16	40	32	512	100
16	40	32	1024	92.5
16	50	2	8	56.25
16	50	2	16	96.25
16	50	2	32	100
16	50	2	64	100
16	50	2	128	100
16	50	2	256	100
16	50	2	512	12.5
16	50	2	1024	100
16	50	4	8	43.75
16	50	4	16	86.25
16	50	4	32	100
16	50	4	64	98.75
16	50	4	128	100
16	50	4	256	100
16	50	4	512	100
16	50	4	1024	100
16	50	8	8	47.5
16	50	8	16	73.75
16	50	8	32	100
16	50	8	64	100
16	50	8	128	12.5
16	50	8	256	100
16	50	8	512	100
16	50	8	1024	100
16	50	16	8	12.5
16	50	16	16	60
16	50	16	32	100
16	50	16	64	98.75
16	50	16	128	100
16	50	16	256	98.75
16	50	16	512	12.5
16	50	16	1024	100
16	50	32	8	12.5
16	50	32	16	12.5
16	50	32	32	95
16	50	32	64	98.75
16	50	32	128	100
16	50	32	256	100
16	50	32	512	100
16	50	32	1024	100
16	60	2	8	48.75
16	60	2	16	12.5
16	60	2	32	100
16	60	2	64	12.5
16	60	2	128	100
16	60	2	256	100
16	60	2	512	100
16	60	2	1024	100
16	60	4	8	55
16	60	4	16	12.5
16	60	4	32	98.75
16	60	4	64	100
16	60	4	128	12.5
16	60	4	256	100
16	60	4	512	12.5
16	60	4	1024	100
16	60	8	8	50
16	60	8	16	83.75
16	60	8	32	100
16	60	8	64	100
16	60	8	128	100
16	60	8	256	100
16	60	8	512	100
16	60	8	1024	100
16	60	16	8	12.5
16	60	16	16	75
16	60	16	32	12.5
16	60	16	64	100
16	60	16	128	100
16	60	16	256	100
16	60	16	512	12.5
16	60	16	1024	100
16	60	32	8	27.5
16	60	32	16	37.5
16	60	32	32	86.25
16	60	32	64	98.75
16	60	32	128	100
16	60	32	256	60
16	60	32	512	100
16	60	32	1024	12.5
16	100	2	8	57.5
16	100	2	16	86.25
16	100	2	32	100
16	100	2	64	100
16	100	2	128	98.75
16	100	2	256	12.5
16	100	2	512	100
16	100	2	1024	100
16	100	4	8	12.5
16	100	4	16	90
16	100	4	32	100
16	100	4	64	100
16	100	4	128	100
16	100	4	256	100
16	100	4	512	100
16	100	4	1024	12.5
16	100	8	8	52.5
16	100	8	16	12.5
16	100	8	32	98.75
16	100	8	64	100
16	100	8	128	12.5
16	100	8	256	100
16	100	8	512	100
16	100	8	1024	100
16	100	16	8	50
16	100	16	16	88.75
16	100	16	32	100
16	100	16	64	100
16	100	16	128	100
16	100	16	256	100
16	100	16	512	100
16	100	16	1024	100
16	100	32	8	41.25
16	100	32	16	62.5
16	100	32	32	100
16	100	32	64	12.5
16	100	32	128	100
16	100	32	256	12.5
16	100	32	512	100
16	100	32	1024	12.5
Jumlah Neuron pada FC	Jumlah Epoch	Jumlah Batch Size	Jumlah Input pada Flatten	Akurasi (%)
32	5	2	8	12.5
32	5	2	16	31.25
32	5	2	32	81.25
32	5	2	64	12.5
32	5	2	128	100
32	5	2	256	100
32	5	2	512	98.75
32	5	2	1024	100
32	5	4	8	16.25
32	5	4	16	12.5
32	5	4	32	23.75
32	5	4	64	92.5
32	5	4	128	71.25
32	5	4	256	98.75
32	5	4	512	12.5
32	5	4	1024	12.5
32	5	4	8	20
32	5	4	16	22.5
32	5	4	32	52.5
32	5	4	64	85
32	5	4	128	71.25
32	5	4	256	78.75
32	5	4	512	58.75
32	5	4	1024	65
32	5	4	8	20
32	5	4	16	12.5
32	5	4	32	52.5
32	5	4	64	31.25
32	5	4	128	12.5
32	5	4	256	56.25
32	5	4	512	33.75
32	5	4	1024	12.5
32	5	4	8	12.5
32	5	4	16	28.75
32	5	4	32	15
32	5	4	64	22.5
32	5	4	128	43.75
32	5	4	256	52.5
32	5	4	512	57.5
32	5	4	1024	18.75
32	10	4	8	26.25
32	10	4	16	80
32	10	4	32	100
32	10	4	64	100
32	10	4	128	100
32	10	4	256	100
32	10	4	512	100
32	10	4	1024	100
32	10	4	8	12.5
32	10	4	16	12.5
32	10	4	32	96.25
32	10	4	64	12.5
32	10	4	128	100
32	10	4	256	100
32	10	4	512	12.5
32	10	4	1024	100
32	10	4	8	25
32	10	4	16	27.5
32	10	4	32	51.25
32	10	4	64	12.5
32	10	4	128	12.5
32	10	4	256	100
32	10	4	512	68.75
32	10	4	1024	98.75
32	10	4	8	25
32	10	4	16	46.25
32	10	4	32	12.5
32	10	4	64	85
32	10	4	128	52.5
32	10	4	256	27.5
32	10	4	512	12.5
32	10	4	1024	75
32	10	4	8	12.5
32	10	4	16	26.25
32	10	4	32	57.5
32	10	4	64	38.75
32	10	4	128	12.5
32	10	4	256	46.25
32	10	4	512	65
32	10	4	1024	50
32	15	4	8	45
32	15	4	16	95
32	15	4	32	12.5
32	15	4	64	100
32	15	4	128	12.5
32	15	4	256	100
32	15	4	512	100
32	15	4	1024	12.5
32	15	4	8	12.5
32	15	4	16	65
32	15	4	32	100
32	15	4	64	100
32	15	4	128	100
32	15	4	256	12.5
32	15	4	512	100
32	15	4	1024	100
32	15	4	8	23.75
32	15	4	16	40
32	15	4	32	97.5
32	15	4	64	100
32	15	4	128	100
32	15	4	256	100
32	15	4	512	100
32	15	4	1024	98.75
32	15	4	8	12.5
32	15	4	16	32.5
32	15	4	32	75
32	15	4	64	52.5
32	15	4	128	100
32	15	4	256	100
32	15	4	512	98.75
32	15	4	1024	12.5
32	15	4	8	12.5
32	15	4	16	12.5
32	15	4	32	27.5
32	15	4	64	70
32	15	4	128	50
32	15	4	256	85
32	15	4	512	63.75
32	15	4	1024	90
32	20	4	8	57.5
32	20	4	16	92.5
32	20	4	32	100
32	20	4	64	12.5
32	20	4	128	100
32	20	4	256	100
32	20	4	512	100
32	20	4	1024	12.5
32	20	4	8	42.5
32	20	4	16	85
32	20	4	32	100
32	20	4	64	98.75
32	20	4	128	98.75
32	20	4	256	100
32	20	4	512	100
32	20	4	1024	12.5
32	20	4	8	33.75
32	20	4	16	57.5
32	20	4	32	100
32	20	4	64	100
32	20	4	128	100
32	20	4	256	98.75
32	20	4	512	98.75
32	20	4	1024	97.5
32	20	4	8	31.25
32	20	4	16	36.25
32	20	4	32	81.25
32	20	4	64	97.5
32	20	4	128	100
32	20	4	256	76.25
32	20	4	512	97.5
32	20	4	1024	97.5
32	20	4	8	26.25
32	20	4	16	37.5
32	20	4	32	46.25
32	20	4	64	95
32	20	4	128	83.75
32	20	4	256	100
32	20	4	512	98.75
32	20	4	1024	100
32	25	4	8	28.75
32	25	4	16	83.75
32	25	4	32	100
32	25	4	64	100
32	25	4	128	12.5
32	25	4	256	100
32	25	4	512	100
32	25	4	1024	100
32	25	4	8	32.5
32	25	4	16	93.75
32	25	4	32	100
32	25	4	64	100
32	25	4	128	100
32	25	4	256	100
32	25	4	512	100
32	25	4	1024	100
32	25	4	8	25
32	25	4	16	65
32	25	4	32	82.5
32	25	4	64	12.5
32	25	4	128	100
32	25	4	256	12.5
32	25	4	512	100
32	25	4	1024	100
32	25	4	8	12.5
32	25	4	16	48.75
32	25	4	32	87.5
32	25	4	64	98.75
32	25	4	128	97.5
32	25	4	256	100
32	25	4	512	12.5
32	25	4	1024	100
32	25	4	8	33.75
32	25	4	16	37.5
32	25	4	32	43.75
32	25	4	64	12.5
32	25	4	128	12.5
32	25	4	256	87.5
32	25	4	512	82.5
32	25	4	1024	100
32	30	4	8	51.25
32	30	4	16	12.5
32	30	4	32	100
32	30	4	64	100
32	30	4	128	100
32	30	4	256	100
32	30	4	512	100
32	30	4	1024	100
32	30	4	8	32.5
32	30	4	16	95
32	30	4	32	12.5
32	30	4	64	100
32	30	4	128	100
32	30	4	256	100
32	30	4	512	12.5
32	30	4	1024	100
32	30	4	8	12.5
32	30	4	16	83.75
32	30	4	32	12.5
32	30	4	64	100
32	30	4	128	100
32	30	4	256	100
32	30	4	512	100
32	30	4	1024	100
32	30	4	8	27.5
32	30	4	16	58.75
32	30	4	32	12.5
32	30	4	64	100
32	30	4	128	100
32	30	4	256	100
32	30	4	512	100
32	30	4	1024	100
32	30	4	8	28.75
32	30	4	16	40
32	30	4	32	12.5
32	30	4	64	100
32	30	4	128	12.5
32	30	4	256	98.75
32	30	4	512	98.75
32	30	4	1024	20
32	35	4	8	12.5
32	35	4	16	12.5
32	35	4	32	12.5
32	35	4	64	12.5
32	35	4	128	100
32	35	4	256	100
32	35	4	512	100
32	35	4	1024	100
32	35	4	8	12.5
32	35	4	16	12.5
32	35	4	32	100
32	35	4	64	12.5
32	35	4	128	100
32	35	4	256	100
32	35	4	512	100
32	35	4	1024	100
32	35	4	8	45
32	35	4	16	83.75
32	35	4	32	100
32	35	4	64	12.5
32	35	4	128	12.5
32	35	4	256	100
32	35	4	512	100
32	35	4	1024	100
32	35	4	8	28.75
32	35	4	16	41.25
32	35	4	32	100
32	35	4	64	100
32	35	4	128	100
32	35	4	256	12.5
32	35	4	512	90
32	35	4	1024	12.5
32	35	4	8	33.75
32	35	4	16	12.5
32	35	4	32	88.75
32	35	4	64	31.25
32	35	4	128	100
32	35	4	256	87.5
32	35	4	512	91.25
32	35	4	1024	12.5
32	40	4	8	51.25
32	40	4	16	87.5
32	40	4	32	100
32	40	4	64	12.5
32	40	4	128	100
32	40	4	256	100
32	40	4	512	100
32	40	4	1024	100
32	40	4	8	40
32	40	4	16	12.5
32	40	4	32	100
32	40	4	64	100
32	40	4	128	100
32	40	4	256	100
32	40	4	512	12.5
32	40	4	1024	12.5
32	40	4	8	47.5
32	40	4	16	88.75
32	40	4	32	98.75
32	40	4	64	100
32	40	4	128	100
32	40	4	256	100
32	40	4	512	100
32	40	4	1024	100
32	40	4	8	40
32	40	4	16	26.25
32	40	4	32	100
32	40	4	64	100
32	40	4	128	100
32	40	4	256	100
32	40	4	512	100
32	40	4	1024	12.5
32	40	4	8	30
32	40	4	16	37.5
32	40	4	32	81.25
32	40	4	64	100
32	40	4	128	100
32	40	4	256	100
32	40	4	512	100
32	40	4	1024	96.25
32	50	4	8	55
32	50	4	16	88.75
32	50	4	32	100
32	50	4	64	100
32	50	4	128	100
32	50	4	256	100
32	50	4	512	100
32	50	4	1024	100
32	50	4	8	12.5
32	50	4	16	12.5
32	50	4	32	100
32	50	4	64	12.5
32	50	4	128	100
32	50	4	256	100
32	50	4	512	12.5
32	50	4	1024	100
32	50	4	8	46.25
32	50	4	16	85
32	50	4	32	100
32	50	4	64	12.5
32	50	4	128	12.5
32	50	4	256	100
32	50	4	512	100
32	50	4	1024	100
32	50	4	8	40
32	50	4	16	65
32	50	4	32	12.5
32	50	4	64	100
32	50	4	128	100
32	50	4	256	98.75
32	50	4	512	12.5
32	50	4	1024	100
32	50	4	8	25
32	50	4	16	43.75
32	50	4	32	100
32	50	4	64	97.5
32	50	4	128	12.5
32	50	4	256	100
32	50	4	512	100
32	50	4	1024	100
32	60	4	8	53.75
32	60	4	16	98.75
32	60	4	32	12.5
32	60	4	64	100
32	60	4	128	12.5
32	60	4	256	100
32	60	4	512	100
32	60	4	1024	12.5
32	60	4	8	12.5
32	60	4	16	88.75
32	60	4	32	100
32	60	4	64	100
32	60	4	128	100
32	60	4	256	12.5
32	60	4	512	100
32	60	4	1024	100
32	60	4	8	50
32	60	4	16	88.75
32	60	4	32	100
32	60	4	64	100
32	60	4	128	100
32	60	4	256	100
32	60	4	512	100
32	60	4	1024	100
32	60	4	8	25
32	60	4	16	87.5
32	60	4	32	97.5
32	60	4	64	100
32	60	4	128	100
32	60	4	256	100
32	60	4	512	100
32	60	4	1024	12.5
32	60	4	8	12.5
32	60	4	16	45
32	60	4	32	98.75
32	60	4	64	98.75
32	60	4	128	97.5
32	60	4	256	100
32	60	4	512	100
32	60	4	1024	100
32	100	4	8	57.5
32	100	4	16	97.5
32	100	4	32	100
32	100	4	64	12.5
32	100	4	128	100
32	100	4	256	100
32	100	4	512	100
32	100	4	1024	12.5
32	100	4	8	55
32	100	4	16	91.25
32	100	4	32	100
32	100	4	64	100
32	100	4	128	98.75
32	100	4	256	100
32	100	4	512	100
32	100	4	1024	12.5
32	100	4	8	52.5
32	100	4	16	86.25
32	100	4	32	100
32	100	4	64	100
32	100	4	128	100
32	100	4	256	100
32	100	4	512	100
32	100	4	1024	100
32	100	4	8	55
32	100	4	16	77.5
32	100	4	32	100
32	100	4	64	100
32	100	4	128	100
32	100	4	256	100
32	100	4	512	100
32	100	4	1024	100
32	100	4	8	40
32	100	4	16	61.25
32	100	4	32	100
32	100	4	64	100
32	100	4	128	100
32	100	4	256	100
32	100	4	512	100
32	100	4	1024	100
Jumlah Neuron pada FC	Jumlah Epoch	Jumlah Batch Size	Jumlah Input pada Flatten	Akurasi (%)		
64	5	2	8	12.5		
64	5	2	16	52.5		
64	5	2	32	56.25		
64	5	2	64	12.5		
64	5	2	128	100		
64	5	2	256	12.5		
64	5	2	512	100		
64	5	2	1024	12.5		
64	5	4	8	25		
64	5	4	16	41.25		
64	5	4	32	53.75		
64	5	4	64	93.75		
64	5	4	128	12.5		
64	5	4	256	87.5		
64	5	4	512	85		
64	5	4	1024	100		
64	5	8	8	12.5		
64	5	8	16	47.5		
64	5	8	32	48.75		
64	5	8	64	92.5		
64	5	8	128	85		
64	5	8	256	97.5		
64	5	8	512	96.25		
64	5	8	1024	100		
64	5	16	8	25		
64	5	16	16	23.75		
64	5	16	32	58.75		
64	5	16	64	31.25		
64	5	16	128	73.75		
64	5	16	256	61.25		
64	5	16	512	83.75		
64	5	16	1024	12.5		
64	5	32	8	25		
64	5	32	16	12.5		
64	5	32	32	43.75		
64	5	32	64	20		
64	5	32	128	41.25		
64	5	32	256	12.5		
64	5	32	512	57.5		
64	5	32	1024	12.5		
64	10	2	8	32.5		
64	10	2	16	82.5		
64	10	2	32	12.5		
64	10	2	64	100		
64	10	2	128	100		
64	10	2	256	12.5		
64	10	2	512	100		
64	10	2	1024	100		
64	10	4	8	40		
64	10	4	16	37.5		
64	10	4	32	98.75		
64	10	4	64	100		
64	10	4	128	100		
64	10	4	256	100		
64	10	4	512	100		
64	10	4	1024	100		
64	10	8	8	22.5		
64	10	8	16	40		
64	10	8	32	81.25		
64	10	8	64	12.5		
64	10	8	128	98.75		
64	10	8	256	12.5		
64	10	8	512	100		
64	10	8	1024	12.5		
64	10	16	8	12.5		
64	10	16	16	35		
64	10	16	32	97.5		
64	10	16	64	90		
64	10	16	128	96.25		
64	10	16	256	12.5		
64	10	16	512	96.25		
64	10	16	1024	100		
64	10	32	8	23.75		
64	10	32	16	38.75		
64	10	32	32	48.75		
64	10	32	64	25		
64	10	32	128	81.25		
64	10	32	256	48.75		
64	10	32	512	12.5		
64	10	32	1024	85		
64	15	2	8	43.75		
64	15	2	16	87.5		
64	15	2	32	100		
64	15	2	64	100		
64	15	2	128	100		
64	15	2	256	12.5		
64	15	2	512	100		
64	15	2	1024	100		
64	15	4	8	37.5		
64	15	4	16	73.75		
64	15	4	32	100		
64	15	4	64	12.5		
64	15	4	128	100		
64	15	4	256	100		
64	15	4	512	100		
64	15	4	1024	100		
64	15	8	8	12.5		
64	15	8	16	78.75		
64	15	8	32	12.5		
64	15	8	64	100		
64	15	8	128	100		
64	15	8	256	100		
64	15	8	512	12.5		
64	15	8	1024	100		
64	15	16	8	18.75		
64	15	16	16	33.75		
64	15	16	32	75		
64	15	16	64	98.75		
64	15	16	128	98.75		
64	15	16	256	12.5		
64	15	16	512	100		
64	15	16	1024	100		
64	15	32	8	12.5		
64	15	32	16	33.75		
64	15	32	32	12.5		
64	15	32	64	57.5		
64	15	32	128	87.5		
64	15	32	256	12.5		
64	15	32	512	93.75		
64	15	32	1024	98.75		
64	20	2	8	43.75		
64	20	2	16	92.5		
64	20	2	32	100		
64	20	2	64	100		
64	20	2	128	100		
64	20	2	256	100		
64	20	2	512	100		
64	20	2	1024	100		
64	20	4	8	12.5		
64	20	4	16	88.75		
64	20	4	32	100		
64	20	4	64	100		
64	20	4	128	100		
64	20	4	256	100		
64	20	4	512	12.5		
64	20	4	1024	100		
64	20	8	8	35		
64	20	8	16	12.5		
64	20	8	32	100		
64	20	8	64	100		
64	20	8	128	100		
64	20	8	256	12.5		
64	20	8	512	100		
64	20	8	1024	12.5		
64	20	16	8	12.5		
64	20	16	16	27.5		
64	20	16	32	95		
64	20	16	64	100		
64	20	16	128	100		
64	20	16	256	100		
64	20	16	512	100		
64	20	16	1024	98.75		
64	20	32	8	23.75		
64	20	32	16	12.5		
64	20	32	32	66.25		
64	20	32	64	76.25		
64	20	32	128	100		
64	20	32	256	12.5		
64	20	32	512	97.5		
64	20	32	1024	73.75		
64	25	2	8	12.5		
64	25	2	16	92.5		
64	25	2	32	100		
64	25	2	64	100		
64	25	2	128	100		
64	25	2	256	100		
64	25	2	512	100		
64	25	2	1024	12.5		
64	25	4	8	45		
64	25	4	16	86.25		
64	25	4	32	100		
64	25	4	64	100		
64	25	4	128	100		
64	25	4	256	100		
64	25	4	512	100		
64	25	4	1024	100		
64	25	8	8	26.25		
64	25	8	16	12.5		
64	25	8	32	100		
64	25	8	64	100		
64	25	8	128	100		
64	25	8	256	100		
64	25	8	512	100		
64	25	8	1024	100		
64	25	16	8	25		
64	25	16	16	46.25		
64	25	16	32	96.25		
64	25	16	64	100		
64	25	16	128	100		
64	25	16	256	100		
64	25	16	512	12.5		
64	25	16	1024	95		
64	25	32	8	12.5		
64	25	32	16	58.75		
64	25	32	32	67.5		
64	25	32	64	100		
64	25	32	128	100		
64	25	32	256	12.5		
64	25	32	512	100		
64	25	32	1024	12.5		
64	30	2	8	47.5		
64	30	2	16	12.5		
64	30	2	32	100		
64	30	2	64	100		
64	30	2	128	100		
64	30	2	256	100		
64	30	2	512	100		
64	30	2	1024	100		
64	30	4	8	37.5		
64	30	4	16	56.25		
64	30	4	32	100		
64	30	4	64	100		
64	30	4	128	100		
64	30	4	256	100		
64	30	4	512	100		
64	30	4	1024	100		
64	30	8	8	27.5		
64	30	8	16	55		
64	30	8	32	100		
64	30	8	64	100		
64	30	8	128	100		
64	30	8	256	100		
64	30	8	512	100		
64	30	8	1024	12.5		
64	30	16	8	32.5		
64	30	16	16	12.5		
64	30	16	32	100		
64	30	16	64	100		
64	30	16	128	100		
64	30	16	256	100		
64	30	16	512	100		
64	30	16	1024	12.5		
64	30	32	8	30		
64	30	32	16	37.5		
64	30	32	32	12.5		
64	30	32	64	100		
64	30	32	128	100		
64	30	32	256	12.5		
64	30	32	512	12.5		
64	30	32	1024	100		
64	35	2	8	45		
64	35	2	16	96.25		
64	35	2	32	12.5		
64	35	2	64	100		
64	35	2	128	12.5		
64	35	2	256	100		
64	35	2	512	100		
64	35	2	1024	100		
64	35	4	8	41.25		
64	35	4	16	90		
64	35	4	32	96.25		
64	35	4	64	100		
64	35	4	128	100		
64	35	4	256	12.5		
64	35	4	512	100		
64	35	4	1024	12.5		
64	35	8	8	12.5		
64	35	8	16	67.5		
64	35	8	32	100		
64	35	8	64	100		
64	35	8	128	100		
64	35	8	256	12.5		
64	35	8	512	100		
64	35	8	1024	100		
64	35	16	8	23.75		
64	35	16	16	68.75		
64	35	16	32	100		
64	35	16	64	100		
64	35	16	128	100		
64	35	16	256	100		
64	35	16	512	100		
64	35	16	1024	100		
64	35	32	8	32.5		
64	35	32	16	32.5		
64	35	32	32	12.5		
64	35	32	64	100		
64	35	32	128	100		
64	35	32	256	100		
64	35	32	512	98.75		
64	35	32	1024	100		
64	40	2	8	56.25		
64	40	2	16	88.75		
64	40	2	32	100		
64	40	2	64	12.5		
64	40	2	128	100		
64	40	2	256	12.5		
64	40	2	512	100		
64	40	2	1024	12.5		
64	40	4	8	53.75		
64	40	4	16	90		
64	40	4	32	100		
64	40	4	64	100		
64	40	4	128	12.5		
64	40	4	256	100		
